公司代號,公司名稱,英文簡稱,申報原因,產業類別,報告書內容涵蓋期間,編製依循準則,第三方驗證(驗證單位),第三方驗證(單位名稱),第三方驗證(採用標準),公司網站報告書相關資訊(中文版),中文版永續報告書檔案,中文版上傳日期,英文版永續報告書網址,英文版永續報告書檔案,英文版上傳日期,中文版永續報告書(修正後版本),上傳日期(中文修正後版本),英文版永續報告書(修正後版本),上傳日期(英文修正後版本),報告書聯絡資訊,備註,公司完整名稱,統一編號,CSR報告超連結
3049,和鑫,HannsTouch,5.股本達新臺幣二十億元以上者,光電業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,艾法諾國際股份有限公司（AFNOR Asia Ltd）,AA1000 第1類型(Type1) 中度保證,https://www.hannstouch.com/esg/download,t100sa11_3049_111.pdf,112/06/28,,,,,,,,kelly_yen@hannstouch.com,包含本公司經112年6月12日核准更名為「精金科技股份有限公司」。,精金科技股份有限公司,_70750217,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3049_111.pdf
3052,夆典,APEX,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.apexgrp.com.tw/web/bbs/board.php?bo_table=esg_report,t100sa11_3052_111.pdf,112/09/08,,,,,,,,young.yang@apexgrp.com.tw,,夆典科技開發股份有限公司,_20730758,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3052_111.pdf
3056,富華新,Fu Hua,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://zte.zongtai.com.tw/investors/csr,t100sa11_3056_111.pdf,112/08/08,,,,,,,,brand@zongtai.com.tw,,富華創新股份有限公司,_16264908,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3056_111.pdf
3062,建漢,CyberTAN,5.股本達新臺幣二十億元以上者,通信網路業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.cybertan.com.tw/public/tw/index,t100sa11_3062_111.pdf,112/06/30,,,,,,,,ir@cybertan.com.tw,,建漢科技股份有限公司,_16594892,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3062_111.pdf
3094,聯傑,DAVICOM,6.係自願編製與申報,半導體業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.davicom.com.tw,t100sa11_3094_111.pdf,112/06/30,,,,,,,,addie_chiu@davicom.com.tw,,聯傑國際股份有限公司,_84149759,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3094_111.pdf
3130,一零四,104,6.係自願編製與申報,數位雲端,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://corp.104.com.tw/zh/sustainability/reports-documents/csr-sori,t100sa11_3130_111.pdf,112/06/30,,,,,,,,esg@104.com.tw,部分內容涵蓋111/1/1之前、111/12/31之後之資訊。,一零四資訊科技股份有限公司,_84598349,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3130_111.pdf
3138,耀登,Auden,6.係自願編製與申報,通信網路業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.auden.com.tw/business-sustainability/esg-reports/,t100sa11_3138_111.pdf,112/06/30,,,,t100sa11_3138_111_M.pdf,112/06/30,,,CSR@auden.com.tw,,耀登科技股份有限公司,_23573774,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3138_111.pdf
3149,正達,G-TECH,5.股本達新臺幣二十億元以上者,光電業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.gtoc.com.tw/webc/html/csr/06.aspx,t100sa11_3149_111.pdf,112/08/21,,,,,,,,ESG@gtoc.com.tw,,正達國際光電股份有限公司,_97049373,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3149_111.pdf
3189,景碩,KINSUS,5.股本達新臺幣二十億元以上者,半導體業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,DNV立恩威國際驗證(股)公司,AA1000 第1類型(Type1) 中度保證,https://www.kinsus.com.tw/zh-TW/Download/csr-report,t100sa11_3189_111.pdf,112/06/30,https://www.kinsus.com.tw/en-global/Download/csr-report,t100sa11_3189_111_E.pdf,2023/08/01,,,,,mayyang@kinsus.com.tw,,景碩科技股份有限公司,_70785139,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3189_111.pdf
3209,全科,ALLTEK,5.股本達新臺幣二十億元以上者,電子通路業,111/01/01~111/12/31,2. 其他依循標準：GRI 準則、永續會計準則委員會（SASB）準則及氣候相關財務揭露（TCFD）,其他查驗證單位：,台灣檢驗科技股份有限公司(SGS),AA1000 第1類型(Type1) 中度保證,https://www2.alltek.com/%E4%BC%81%E6%A5%AD%E6%B0%B8%E7%BA%8C/esg%E5%A0%B1%E5%91%8A%E6%9B%B8/,t100sa11_3209_111.pdf,112/06/28,,,,,,,,esg@alltek.com,,全科科技股份有限公司,_86027892,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3209_111.pdf
3231,緯創,Wistron,5.股本達新臺幣二十億元以上者,電腦及週邊設備業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,台灣衛理國際品保驗證股份有限公司,AA1000 第2類型(Type2) 高度保證,https://esg.wistron.com/ch/report-download,t100sa11_3231_111.pdf,112/06/30,https://esg.wistron.com/en/report-download,t100sa11_3231_111_E.pdf,2023/06/30,,,,,Jessie_Chui@wistron.com,,緯創資通股份有限公司,_12868358,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3231_111.pdf
3376,新日興,SZS,6.係自願編製與申報,電子零組件業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,艾法諾國際股份有限公司,AA1000 第1類型(Type1) 中度保證,https://www.szs.com.tw/page/esg-and-csr?,t100sa11_3376_111.pdf,112/06/30,,,,,,,,claire.ni@szs.com.tw,,新日興股份有限公司,_35424073,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3376_111.pdf
3380,明泰,Alpha,5.股本達新臺幣二十億元以上者,通信網路業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,台灣德國萊因技術監護股份有限公司,AA1000 第1類型(Type1) 中度保證,https://www.alphanetworks.com/download,t100sa11_3380_111.pdf,112/06/21,https://www.alphanetworks.com/en/download,t100sa11_3380_111_E.pdf,2023/06/21,,,,,public@alphanetworks.com,,明泰科技股份有限公司,_12800392,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3380_111.pdf
3413,京鼎,Fiti,6.係自願編製與申報,半導體業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,SGS,AA1000 第1類型(Type1) 中度保證,https://www.foxsemicon.com/zh-tw/csr_report.aspx,t100sa11_3413_111.pdf,112/08/22,,,,,,,,sphuang@foxsemicon.com,無,京鼎精密科技股份有限公司,_12858252,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3413_111.pdf
3416,融程電,Winmate,6.係自願編製與申報,電腦及週邊設備業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.winmate.com/upload/Corporate/ESG_2022.pdf,t100sa11_3416_111.pdf,112/06/30,,,,,,,,csr@winmate.com.tw,,融程電訊股份有限公司,_96930209,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3416_111.pdf
3443,創意,GUC,6.係自願編製與申報,半導體業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,BSI,AA1000 第1類型(Type1) 中度保證,https://www.guc-asic.com/tw/esg-report.php,t100sa11_3443_111.pdf,112/05/16,https://www.guc-asic.com/en/esg-report.php,t100sa11_3443_111_E.pdf,2023/06/19,,,,,asialin@guc-asic.com,,創意電子股份有限公司,_16299879,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3443_111.pdf
3481,群創,INX,5.股本達新臺幣二十億元以上者,光電業,111/01/01~111/12/31,2. 其他依循標準：GRI 準則、AA1000AS第二應用類型高度保證等級、SASB,其他查驗證單位：,SGS,AA1000 第2類型(Type2) 高度保證,https://www.innolux.com/tw/esg/interaction/report_download.html,t100sa11_3481_111.pdf,112/06/30,https://www.innolux.com/en/esg/interaction/report_download.html,t100sa11_3481_111_E.pdf,2023/06/30,,,,,boya.yu@innolux.com,,群創光電股份有限公司,_12800225,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3481_111.pdf
3532,台勝科,FST,5.股本達新臺幣二十億元以上者,半導體業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,艾法諾國際股份有限公司,AA1000 第1類型(Type1) 中度保證,https://www.fstech.com.tw/FPC_Fstech_Web/fst_csr.html?page=pills-resource&1686894520982#pills-resource,t100sa11_3532_111.pdf,112/06/16,https://www.fstech.com.tw/FPC_Fstech_Web/fst_csr.html?page=pills-resource&1690788196140#pills-resource,t100sa11_3532_111_E.pdf,2023/07/31,,,,,bsjhong@fstech.com.tw,無。,台塑勝高科技股份有限公司,_89406518,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3532_111.pdf
3533,嘉澤,LOTES,6.係自願編製與申報,電子零組件業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,格瑞國際驗證有限公司,AA1000 第1類型(Type1) 中度保證,https://www.lotes.cc/zh-tw/responsibility.php#report,t100sa11_3533_111.pdf,112/07/13,https://www.lotes.cc/en/responsibility.php#governance,t100sa11_3533_111_E.pdf,2023/08/04,,,,,hr@lotestech.com,,嘉澤端子工業股份有限公司,_22244141,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3533_111.pdf
3545,敦泰,FocalTech,5.股本達新臺幣二十億元以上者,半導體業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.focaltech-electronics.com/zh-TW/download/index,t100sa11_3545_111.pdf,112/06/29,,,,,,,,sylvia.wu@focaltech-electronics.com,,敦泰電子股份有限公司,_28069900,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3545_111.pdf
3576,聯合再生,URE,5.股本達新臺幣二十億元以上者,光電業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,格瑞國際驗證有限公司,AA1000 第1類型(Type1) 中度保證,http://www.urecorp.com,t100sa11_3576_111.pdf,112/06/30,https://www.urecorp.com/upload/social/20230904100052_book.pdf,t100sa11_3576_111_E.pdf,2023/09/05,,,,,Shelly.Yen@urecorp.com,,聯合再生能源股份有限公司,_27763753,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3576_111.pdf
3592,瑞鼎,Raydium,6.係自願編製與申報,半導體業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,臺灣檢驗科技股份有限公司（SGS Taiwan Ltd.）,AA1000 第2類型(Type2) 中度保證,https://www.rad-ic.com/zh-TW/financial/index,t100sa11_3592_111.pdf,112/06/30,,,,,,,,Kentaro.Chang@rad-ic.com,無,瑞鼎科技股份有限公司,_80532726,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3592_111.pdf
3596,智易,Arcadyan,5.股本達新臺幣二十億元以上者,通信網路業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,「法國標準協會」亞太公司「艾法諾國際股份有限公司」,AA1000 第1類型(Type1) 中度保證,https://www.arcadyan.com/csr/zh-hant/resources/reports/,t100sa11_3596_111.pdf,112/06/30,,,,,,,,doris_wang@arcadayan.com,,智易科技股份有限公司,_12800294,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3596_111.pdf
3665,貿聯-KY,BHI (BizLink),6.係自願編製與申報,其他電子業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,台灣德國北德技術監護顧問股份有限公司( TUV NORD),AA1000 第1類型(Type1) 中度保證,https://www.bizlinktech.com/zh-tw/esg/detail/11,t100sa11_3665_111.pdf,112/06/12,https://www.bizlinktech.com/esg/detail/11,t100sa11_3665_111_E.pdf,2023/07/05,,,,,jason_yin@bizlinktech.com,無,貿聯控股(BizLink Holding Inc.),_26644007,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3665_111.pdf
3682,亞太電,APT,5.股本達新臺幣二十億元以上者,通信網路業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,Bureau Veritas Certification (Taiwan),AA1000 第1類型(Type1) 中度保證,https://www.aptg.com.tw/corporate/social/management/esg-report/,t100sa11_3682_111.pdf,112/06/28,,,,,,,,pr@aptg.com.tw,,亞太電信股份有限公司,_70771579,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3682_111.pdf
3702,大聯大,WPG,5.股本達新臺幣二十億元以上者,電子通路業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,勤業眾信聯合會計師事務所,確信準則3000號(原公報第一號),https://www.wpgholdings.com/csr_area/year_report/zhtw,t100sa11_3702_111.pdf,112/06/30,https://www.wpgholdings.com/csr_area/year_report/en,t100sa11_3702_111_E.pdf,2023/09/01,t100sa11_3702_111_M.pdf,112/07/07,,,wpgh_csr@wpgholdings.com,無,大聯大控股股份有限公司,_27928328,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3702_111.pdf
3703,欣陸,CHC,5.股本達新臺幣二十億元以上者,建材營造,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.continental-holdings.com/zh/csr/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb%e5%a0%b1%e5%91%8a%e6%9b%b8/,t100sa11_3703_111.pdf,112/06/30,,,,,,,,ankao@continental-holdings.com,,欣陸投資控股股份有限公司,_28993629,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3703_111.pdf
3704,合勤控,Zyxel Group,5.股本達新臺幣二十億元以上者,通信網路業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,立恩威國際驗證股份有限公司,其他,https://www.zyxelgroup.com/report,t100sa11_3704_111.pdf,112/06/30,,,,t100sa11_3704_111_M.pdf,112/08/31,,,csr@zyxelgroup.com,,合勤投資控股股份有限公司,_28999503,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3704_111.pdf
3706,神達,MHC,5.股本達新臺幣二十億元以上者,電腦及週邊設備業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,台灣檢驗科技股份有限公司 (SGS Taiwan),AA1000 第1類型(Type1) 中度保證,https://www.mitac.com/zh-TW/csr_reports/index,t100sa11_3706_111.pdf,112/06/29,https://www.mitac.com/en-global/csr_reports/index,t100sa11_3706_111_E.pdf,2023/08/31,,,,,stock@mic.com.tw,,神達投資控股股份有限公司,_53677966,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3706_111.pdf
3708,上緯投控,Swancor,3.屬化學工業者,綠能環保,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,勤業眾信聯合會計師事務所,確信準則3000號(原公報第一號),https://www.swancor.com/tw/csr/reports,t100sa11_3708_111.pdf,112/07/10,,,,,,,,CSR@swancor.com,,上緯國際投資控股股份有限公司,_43238308,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3708_111.pdf
3711,日月光投控,ASEH,5.股本達新臺幣二十億元以上者,半導體業,111/01/01~111/12/31,1. GRI 準則,會計師事務所：,勤業眾信聯合會計師事務所,確信準則3000號(原公報第一號),https://www.aseglobal.com/ch/csr-download/,t100sa11_3711_111.pdf,112/09/01,https://www.aseglobal.com/csr-download/,t100sa11_3711_111_E.pdf,2023/09/01,,,,,ASEH_CSR@aseglobal.com,,日月光投資控股股份有限公司,_29187308,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3711_111.pdf
3712,永崴投控,FIT,5.股本達新臺幣二十億元以上者,電腦及週邊設備業,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,艾法諾國際股份有限公司 (AFNOR Asia Ltd.),AA1000 第1類型(Type1) 中度保證,http://www.fit-holding.com/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb-2/,t100sa11_3712_111.pdf,112/06/30,,,,,,,,fanny_luo@fit-holding.com,,永崴投資控股股份有限公司,_24813370,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3712_111.pdf
3714,富采,ENNOSTAR,5.股本達新臺幣二十億元以上者,光電業,111/01/01~111/12/31,2. 其他依循標準：GRI 準則、SASB、AA1000,其他查驗證單位：,台灣德國萊因 (TUV Rheinland),AA1000 第2類型(Type2) 中度保證,https://www.ennostar.com/ESG_report?tid=22,t100sa11_3714_111.pdf,112/06/30,,,,,,,,ESG@Ennostar.com,,富采投資控股股份有限公司,_83202930,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3714_111.pdf
4164,承業醫,CHC,6.係自願編製與申報,生技醫療業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.chcg.com/csr-report/?_sft_csr_report_year=2022,t100sa11_4164_111.pdf,112/06/30,,,,,,,,ir@chcg.com,,承業生醫投資控股股份有限公司,_24483414,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4164_111.pdf
4306,炎洲,YC,5.股本達新臺幣二十億元以上者,塑膠工業,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.ycgroup.tw/esg02_csr.php,t100sa11_4306_111.pdf,112/06/21,,,,,,,,yc@ycgroup.tw,,炎洲股份有限公司,_35894259,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4306_111.pdf
4414,如興,ROO HSING,5.股本達新臺幣二十億元以上者,紡織纖維,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,http://www.roohsinggroup.com/zh-tw/social_report.php,t100sa11_4414_111.pdf,112/06/30,,,,,,,,csr@tw.roohsing.com,英文版預計112/10/31前完成,如興股份有限公司,_49744324,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4414_111.pdf
4526,東台,TONGTAI,5.股本達新臺幣二十億元以上者,電機機械,111/01/01~111/12/31,1. GRI 準則,無,無資料,無資料,https://www.tongtai.com.tw/tw/csr.php,t100sa11_4526_111.pdf,112/06/30,,,,,,,,yuji@tongtai.com.tw,,東台精機股份有限公司,_88120872,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4526_111.pdf
4532,瑞智,RECHI,5.股本達新臺幣二十億元以上者,電機機械,111/01/01~111/12/31,1. GRI 準則,其他查驗證單位：,"英國標準協會（British Standards Institution, BSI)",其他,https://www.rechi.com/CSR/policy#tab-3,t100sa11_4532_111.pdf,112/06/29,https://www.rechi.com/eng/CSR/csr_report#tab-3,t100sa11_4532_111_E.pdf,2023/07/27,,,,,wayne@rechi.com,,瑞智精密股份有限公司,_23603284,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4532_111.pdf
